item_id,admlog_id,vertical,action,to_moderation_datetime,action_datetime,user_group,user_id,ModerSourceEventType
172647500179,157418075648,Goods,allowed,2024-09-12T14:51:07,2024-09-12T14:52:10.846000,cron,58716500205,activation
172982000294,156546040444,Goods,allowed,2024-09-06T16:12:01,2024-09-06T16:13:33.690000,cron,1786149,activation
173337500094,155754194554,Goods,allowed,2024-09-01T17:44:36,2024-09-01T17:45:40.288000,cron,1684000206,activation
173337500094,160140243767,Goods,allowed,2024-09-30T13:30:35,2024-09-30T13:36:09.695000,cron,1684000206,update
173337500094,160164579240,Goods,allowed,2024-09-30T17:40:04,2024-09-30T17:41:05.987000,cron,1684000206,update
174192500144,158537946137,Goods,allowed,2024-09-20T07:29:31,2024-09-20T07:30:36.314000,cron,3263457,activation
174262500719,156376224881,Goods,allowed,2024-09-05T17:27:53,2024-09-05T17:29:00.230000,cron,90552750021,activation
174364500439,156811462758,Goods,allowed,2024-09-08T17:41:57,2024-09-08T17:43:02.552000,cron,58703500217,activation
174739500619,158685702723,Goods,allowed,2024-09-21T10:07:05,2024-09-21T10:08:09.755000,cron,251116,activation
174825000224,158100630378,Goods,allowed,2024-09-17T11:36:00,2024-09-17T11:37:03.910000,cron,214000070,activation
174872500179,158271144176,Goods,allowed,2024-09-18T13:54:22,2024-09-18T13:55:29.494000,cron,385756786,activation
174985750364,156894600406,Services,allowed,2024-09-09T08:47:11,2024-09-09T08:48:16.546000,cron,132736750067,update
174985750364,157614145351,Services,allowed,2024-09-14T05:39:17,2024-09-14T05:40:24.539000,cron,132736750067,update
174985750364,157939276186,Services,allowed,2024-09-16T13:42:11,2024-09-16T13:43:17.107000,cron,132736750067,activation
174985750364,159939718060,Services,allowed,2024-09-29T15:20:55,2024-09-29T15:21:57.191000,cron,132736750067,update
175064000104,157071924386,Services,allowed,2024-09-10T09:40:29,2024-09-10T09:41:33.480000,cron,365629136,update
175064000104,157613233136,Services,allowed,2024-09-14T07:21:00,2024-09-14T07:22:06.850000,cron,365629136,activation
175094000999,156772606581,Goods,allowed,2024-09-08T11:24:12,2024-09-08T11:25:18.732000,cron,5138,activation
175145250004,156399276530,Goods,allowed,2024-09-05T17:46:22,2024-09-05T17:47:26.651000,cron,3754313,activation
175332250934,157334914013,Goods,allowed,2024-09-12T00:10:17,2024-09-12T00:11:23.917000,cron,251500002,activation
175399250869,156012722031,Goods,allowed,2024-09-03T09:24:58,2024-09-03T09:26:03.827000,cron,370265540,update
175399250869,156141939841,Goods,allowed,2024-09-04T11:17:48,2024-09-04T11:18:52.119000,cron,370265540,update
175399250869,156264516057,Goods,allowed,2024-09-04T22:07:37,2024-09-04T22:08:40.551000,cron,370265540,update
175399250869,156281767441,Goods,allowed,2024-09-04T23:50:36,2024-09-04T23:51:39.391000,cron,370265540,update
175399250869,156272777739,Goods,allowed,2024-09-04T23:54:09,2024-09-04T23:55:13.877000,cron,370265540,update
175399250869,156344368949,Goods,allowed,2024-09-05T11:46:51,2024-09-05T11:47:57.935000,cron,370265540,update
175399250869,157108260154,Goods,allowed,2024-09-10T13:52:54,2024-09-10T13:53:59.642000,cron,370265540,update
175399250869,157922780676,Goods,allowed,2024-09-16T11:36:42,2024-09-16T11:38:11.485000,cron,370265540,update
175399250869,158023422338,Goods,allowed,2024-09-16T23:26:29,2024-09-16T23:27:34.055000,cron,370265540,update
175399250869,158392373119,Goods,allowed,2024-09-19T10:04:45,2024-09-19T10:11:06.037000,cron,370265540,update
175399250869,158969258469,Goods,allowed,2024-09-23T11:10:14,2024-09-23T11:11:21.420000,cron,370265540,update
175415000079,157436265873,Services,allowed,2024-09-12T16:02:38,2024-09-12T16:03:41.768000,cron,126386250183,activation
175425250454,158487236020,Goods,allowed,2024-09-19T22:57:55,2024-09-19T22:59:01.433000,cron,85431250035,activation
175446000614,157838033288,Goods,allowed,2024-09-15T21:12:41,2024-09-15T21:13:48.469000,cron,1753684,activation
176098000010,156849782750,Goods,allowed,2024-09-08T18:18:30,2024-09-08T18:19:36.223000,cron,388729727,activation
176281750325,159157429453,Realty,allowed,2024-09-24T15:51:13,2024-09-24T15:53:31.263000,cron,387380187,activation
177100750210,156231768308,Goods,allowed,2024-09-04T17:53:11,2024-09-04T17:54:15.979000,cron,95853500015,activation
177155750295,158563044878,Goods,allowed,2024-09-20T11:02:05,2024-09-20T11:03:19.866000,cron,367071395,activation
177165750060,156337631297,Goods,allowed,2024-09-05T11:52:11,2024-09-05T11:53:18.320000,cron,63829250148,update
177209500560,159269523016,Goods,allowed,2024-09-25T06:46:41,2024-09-25T06:47:42.296000,cron,27091000059,activation
177347250405,158843873391,Goods,allowed,2024-09-22T13:18:28,2024-09-22T13:19:33.539000,cron,2508760,activation
177389500055,158630079720,Goods,allowed,2024-09-20T23:36:23,2024-09-20T23:37:26.996000,cron,17412000219,activation
177659750090,157984059184,Goods,allowed,2024-09-16T17:56:26,2024-09-16T17:57:31.998000,cron,130327000003,activation
177715000335,159655699999,Goods,allowed,2024-09-27T14:31:39,2024-09-27T14:32:41.610000,cron,2071901,activation
178110250090,157658129356,Goods,allowed,2024-09-14T08:48:49,2024-09-14T08:49:53.093000,cron,124838750043,activation
178201500200,157238615718,Services,allowed,2024-09-11T11:48:10,2024-09-11T11:49:15.840000,cron,2123252,activation
178534500485,155827689627,Realty,allowed,2024-09-02T07:26:55,2024-09-02T07:28:03.527000,cron,371673597,activation
178614250215,156454349289,Goods,allowed,2024-09-06T02:17:37,2024-09-06T02:18:43.847000,cron,1797470,activation
178631000145,156524425400,Goods,allowed,2024-09-06T14:31:20,2024-09-06T14:32:26.852000,cron,28444250076,activation
179550750125,156393344084,Goods,allowed,2024-09-05T18:11:50,2024-09-05T18:12:56.682000,cron,99500554,activation
179633250145,156008212958,Goods,allowed,2024-09-03T09:21:34,2024-09-03T09:22:44.724000,cron,767582,activation
179821000365,158718884323,Goods,allowed,2024-09-21T13:35:09,2024-09-21T13:36:15.864000,cron,10286250180,update
179821000365,158706931703,Goods,allowed,2024-09-21T14:02:16,2024-09-21T14:03:21.266000,cron,10286250180,activation
179833500230,160105838066,Goods,allowed,2024-09-30T10:44:11,2024-09-30T10:45:12.999000,cron,386349409,activation
179962500055,156296386281,Goods,allowed,2024-09-05T02:43:20,2024-09-05T02:44:26.447000,cron,126655750028,update
180071000145,159488760243,Goods,allowed,2024-09-26T08:49:57,2024-09-26T08:51:00.188000,cron,373802651,activation
180136000015,158692051704,Goods,allowed,2024-09-21T12:52:14,2024-09-21T12:53:20.248000,cron,15751159,activation
180385000091,159569011613,Goods,allowed,2024-09-26T20:35:36,2024-09-26T20:36:38.819000,cron,389593253,activation
180763250306,155749340631,Goods,allowed,2024-09-01T15:42:59,2024-09-01T15:44:04.913000,cron,35000014,activation
180866001046,155705534791,Goods,allowed,2024-09-01T07:34:47,2024-09-01T07:35:53.808000,cron,1855901,update
180866001046,156149622480,Goods,allowed,2024-09-04T09:12:36,2024-09-04T09:13:41.293000,cron,1855901,activation
180873750871,157673367207,Goods,allowed,2024-09-14T08:45:52,2024-09-14T08:46:56.742000,cron,124838750043,update
181263500011,156085995383,Realty,allowed,2024-09-03T20:44:03,2024-09-03T20:45:09.380000,cron,32696000014,activation
181424750391,156525674414,Services,allowed,2024-09-06T12:31:46,2024-09-06T12:32:51.770000,cron,386677119,activation
181533500046,159111874383,Goods,allowed,2024-09-24T10:38:50,2024-09-24T10:39:57.751000,cron,88031000010,activation
181720250186,158788174046,Goods,allowed,2024-09-22T06:08:15,2024-09-22T06:09:20.390000,cron,134417750002,activation
182119250206,157212658331,Goods,allowed,2024-09-11T07:10:53,2024-09-11T07:11:58.305000,cron,135350500016,activation
182255750261,156090939931,Goods,allowed,2024-09-03T22:04:14,2024-09-03T22:05:18.105000,cron,30001,activation
182807000011,156311474522,Goods,allowed,2024-09-05T07:38:22,2024-09-05T07:39:27.010000,cron,53471750126,activation
183110000081,156145273282,Goods,allowed,2024-09-04T06:47:47,2024-09-04T06:48:55.128000,cron,1500166,activation
183201500246,157398499561,Goods,allowed,2024-09-12T11:58:23,2024-09-12T11:59:28.070000,cron,1817689,activation
183288250061,157099933682,Goods,allowed,2024-09-10T13:17:21,2024-09-10T13:18:25.373000,cron,234000810,activation
183300000236,155927099077,Services,allowed,2024-09-02T20:28:48,2024-09-02T20:29:51.625000,cron,3045000058,activation
183696250101,156062335981,Goods,allowed,2024-09-03T16:30:20,2024-09-03T16:31:24.484000,cron,58686500309,activation
183696250101,156286182307,Goods,allowed,2024-09-05T00:39:17,2024-09-05T00:40:22.156000,cron,58686500309,update
183696250101,157811058971,Goods,allowed,2024-09-15T16:26:41,2024-09-15T16:27:48.284000,cron,58686500309,update
183696250101,158081232824,Goods,allowed,2024-09-17T14:53:41,2024-09-17T14:54:47.889000,cron,58686500309,update
183993000241,156497771865,Goods,allowed,2024-09-06T13:16:29,2024-09-06T13:17:35.557000,cron,384720235,activation
183993000241,157077486621,Goods,allowed,2024-09-10T11:49:52,2024-09-10T11:50:56.195000,cron,384720235,update
184197250056,157692863193,Goods,allowed,2024-09-14T19:09:05,2024-09-14T19:10:09.053000,cron,377169084,update
184235500226,158537201159,Goods,allowed,2024-09-20T08:59:55,2024-09-20T09:24:22.572000,cron,368390683,activation
184425250331,158680233255,Goods,allowed,2024-09-21T12:16:43,2024-09-21T12:17:47.016000,cron,1884506,activation
184463500266,158330065719,Goods,allowed,2024-09-18T21:40:46,2024-09-18T21:41:51.568000,cron,135737000006,activation
184472500351,155997035665,Goods,allowed,2024-09-03T06:13:02,2024-09-03T06:14:09.735000,cron,42551000085,activation
184507250081,156395350223,Services,allowed,2024-09-05T18:13:54,2024-09-05T18:14:59.047000,cron,367397376,activation
184527000006,157276894131,Goods,allowed,2024-09-11T17:00:43,2024-09-11T17:01:47.786000,cron,1620579,activation
184585000051,158964111265,Goods,allowed,2024-09-23T10:08:14,2024-09-23T10:09:20.565000,cron,387186821,activation
184686750032,157626559193,Goods,allowed,2024-09-14T08:12:37,2024-09-14T08:13:41.208000,cron,16944,activation
185081000217,157519253342,Goods,allowed,2024-09-13T10:47:11,2024-09-13T10:48:17.964000,cron,379613885,activation
185268500027,157322567586,Goods,allowed,2024-09-11T23:39:26,2024-09-11T23:40:30.351000,cron,11666000033,activation
185376750142,158971777407,Goods,allowed,2024-09-23T09:42:02,2024-09-23T09:43:08.858000,cron,97254500017,activation
185379750437,157670194972,Goods,allowed,2024-09-14T13:26:58,2024-09-14T13:28:02.655000,cron,350500374,activation
185411000072,156383544282,Goods,allowed,2024-09-05T16:19:04,2024-09-05T16:21:09.429000,cron,42551000085,activation
185423750032,156330291416,Goods,allowed,2024-09-05T09:38:13,2024-09-05T09:39:19.112000,cron,31309250132,activation
185846000237,157272952525,Goods,allowed,2024-09-11T15:51:49,2024-09-11T15:52:54.327000,cron,123482000007,update
185846000237,157392849748,Goods,allowed,2024-09-12T10:39:52,2024-09-12T10:40:57.702000,cron,123482000007,update
185846000237,157529673734,Goods,allowed,2024-09-13T14:47:36,2024-09-13T14:48:42.652000,cron,123482000007,update
185846000237,157750746728,Goods,allowed,2024-09-15T10:29:26,2024-09-15T10:30:33.973000,cron,123482000007,update
185846000237,158109238185,Goods,allowed,2024-09-17T14:54:56,2024-09-17T14:56:02.500000,cron,123482000007,update
185846000237,158672925299,Goods,allowed,2024-09-21T09:58:43,2024-09-21T09:59:48.881000,cron,123482000007,update
185846000237,159315415355,Goods,allowed,2024-09-25T13:55:47,2024-09-25T13:58:53.914000,cron,123482000007,update
186228750137,159933760768,Goods,allowed,2024-09-29T09:33:45,2024-09-29T09:34:47.041000,cron,2012430,activation
186250000032,159700514618,Goods,allowed,2024-09-27T17:50:52,2024-09-27T17:51:55.522000,cron,122500657,activation
186343750352,158826276590,Services,allowed,2024-09-22T12:31:12,2024-09-22T12:32:17.186000,cron,2100540,update
186343750352,159312308394,Services,allowed,2024-09-25T11:33:32,2024-09-25T11:34:34.640000,cron,2100540,update
186347000002,158439956139,Goods,allowed,2024-09-19T17:30:29,2024-09-19T17:31:35.678000,cron,1543009,activation
186868000147,157804785192,Goods,allowed,2024-09-15T16:12:03,2024-09-15T16:13:07.892000,cron,377788712,activation
186948000172,159286606014,Services,allowed,2024-09-25T08:55:06,2024-09-25T08:56:10.053000,cron,102015750031,activation
186963000172,158321673670,Goods,allowed,2024-09-18T20:33:56,2024-09-18T20:35:01.747000,cron,109978750019,activation
186998500157,158717281139,Goods,allowed,2024-09-21T14:49:11,2024-09-21T14:50:17.268000,cron,2894,update
187330500067,156013910478,Services,allowed,2024-09-03T10:45:32,2024-09-03T10:46:37.479000,cron,386201304,activation
187427500087,156194216651,Realty,allowed,2024-09-04T13:16:41,2024-09-04T13:17:46.863000,cron,99151500009,update
187427500087,156279212213,Realty,allowed,2024-09-04T23:25:55,2024-09-04T23:27:01.317000,cron,99151500009,update
187427500087,156264222418,Realty,allowed,2024-09-04T23:30:11,2024-09-04T23:31:16.779000,cron,99151500009,update
187464000077,158436255389,Goods,allowed,2024-09-19T14:51:24,2024-09-19T14:52:32.147000,cron,92923250206,activation
187587500177,159193061940,Goods,allowed,2024-09-24T18:57:16,2024-09-24T18:58:17.751000,cron,106577750005,activation
187826000317,159169126013,Goods,allowed,2024-09-24T16:45:56,2024-09-24T16:46:58.791000,cron,366356064,update
188030250352,157754098784,Goods,allowed,2024-09-15T09:11:28,2024-09-15T09:12:36.419000,cron,1897716,activation
188236500082,156361195631,Goods,allowed,2024-09-05T14:15:44,2024-09-05T14:16:52.916000,cron,132625500030,update
188913000082,159256039133,Services,allowed,2024-09-25T01:31:44,2024-09-25T01:32:50.094000,cron,9987000123,update
188913000082,159256543462,Services,allowed,2024-09-25T01:37:39,2024-09-25T01:38:43.241000,cron,9987000123,update
189048000343,156771173474,Goods,allowed,2024-09-08T12:01:49,2024-09-08T12:02:55.603000,cron,1765802,activation
189339000078,158590155952,Goods,allowed,2024-09-20T17:50:37,2024-09-20T17:51:42.216000,cron,69668750024,update
189409500348,157133839667,Goods,allowed,2024-09-10T16:34:31,2024-09-10T16:35:37.481000,cron,1282,activation
189447500093,159226711096,Goods,allowed,2024-09-24T22:45:52,2024-09-24T22:46:55.985000,cron,232500832,activation
189875500378,158112338907,Goods,allowed,2024-09-17T11:11:31,2024-09-17T11:12:36.992000,cron,366906814,activation
190238250223,155928944711,Goods,allowed,2024-09-02T23:02:42,2024-09-02T23:03:47.031000,cron,98625250015,activation
190283250538,159517602047,Goods,allowed,2024-09-26T16:50:47,2024-09-26T16:51:48.977000,cron,382350628,activation
190374250563,157285243007,Goods,allowed,2024-09-11T17:49:23,2024-09-11T17:50:28.100000,cron,367978709,activation
190666500043,156509968140,Goods,allowed,2024-09-06T09:15:54,2024-09-06T09:16:59.793000,cron,371596088,activation
190666500043,158559577734,Goods,allowed,2024-09-20T13:08:15,2024-09-20T13:09:24.542000,cron,371596088,update
190671750123,157009509058,Goods,allowed,2024-09-09T22:08:19,2024-09-09T22:09:24.567000,cron,376702307,activation
190697000338,158110347104,Vacancies,allowed,2024-09-17T15:32:39,2024-09-17T15:33:49.347000,cron,381189520,update
190748251198,157651048255,Goods,allowed,2024-09-14T14:36:01,2024-09-14T14:37:05.326000,cron,2252932,activation
191220500723,158555448998,Goods,allowed,2024-09-20T14:11:23,2024-09-20T14:12:28.371000,cron,1645955,activation
191663500338,157287526367,Goods,allowed,2024-09-11T16:15:58,2024-09-11T16:17:02.538000,cron,1549843,activation
191995000218,157006191508,Goods,allowed,2024-09-09T20:17:36,2024-09-09T20:18:41.319000,cron,293500154,activation
192064000093,159039787342,Goods,allowed,2024-09-23T20:38:45,2024-09-23T20:39:51.085000,cron,365931994,activation
192374750083,156018229297,Goods,allowed,2024-09-03T11:21:01,2024-09-03T11:22:04.941000,cron,1502878,activation
192467750043,155739301005,Goods,allowed,2024-09-01T15:19:22,2024-09-01T15:20:28.929000,cron,58440500434,activation
192472750008,156023081713,Goods,allowed,2024-09-03T12:18:27,2024-09-03T12:19:33.854000,cron,369096572,activation
192500500198,156412542017,Goods,allowed,2024-09-05T20:50:42,2024-09-05T20:51:47.134000,cron,141047250039,activation
192807250248,156586566525,Goods,allowed,2024-09-06T22:01:43,2024-09-06T22:02:49.105000,cron,1915909,activation
192862250153,157870057784,Goods,allowed,2024-09-16T05:58:06,2024-09-16T05:59:14.517000,cron,367012690,activation
192999500428,155727152852,Goods,allowed,2024-09-01T11:19:11,2024-09-01T11:20:15.693000,cron,6326500295,activation
193085750063,159415020899,Goods,allowed,2024-09-26T00:57:47,2024-09-26T00:58:48.695000,cron,367936727,activation
193328000419,157502144408,Goods,allowed,2024-09-13T09:58:55,2024-09-13T10:00:00.145000,cron,124838750043,activation
193330750834,158973254026,Goods,allowed,2024-09-23T12:57:57,2024-09-23T12:59:02.931000,cron,367660865,activation
193337501809,158025049587,Goods,allowed,2024-09-16T20:58:01,2024-09-16T20:59:07.417000,cron,365490862,activation
193361750524,158561032761,Goods,allowed,2024-09-20T12:47:59,2024-09-20T12:49:05.682000,cron,377182300,activation
193370750289,157321946387,Goods,allowed,2024-09-11T22:38:53,2024-09-11T22:39:59.929000,cron,2697750086,activation
193488750099,159866209291,Goods,allowed,2024-09-28T23:53:34,2024-09-28T23:54:39.163000,cron,368358036,activation
193530250009,158430843730,Goods,allowed,2024-09-19T15:26:24,2024-09-19T15:27:29.964000,cron,1780617,activation
