item_id,admlog_id,vertical,action,to_moderation_datetime,action_datetime,user_group,user_id,ModerSourceEventType,moderation_duration,moderation_type
54089004411,158137372622,Goods,allowed,2024-09-17 17:33:49,2024-09-17 17:47:04,cron,21724500098,update,0 days 00:13:15,ML
55172250131,156688905678,Goods,allowed,2024-09-07 19:08:54,2024-09-07 19:09:59,cron,1800580,activation,0 days 00:01:05,ML
55292250216,158990318617,Goods,allowed,2024-09-23 13:27:03,2024-09-23 13:28:13,cron,5138,activation,0 days 00:01:10,ML
55302250116,156392986161,Goods,allowed,2024-09-05 18:58:33,2024-09-05 18:59:38,cron,1529306,activation,0 days 00:01:05,ML
55431501846,156232838923,Goods,allowed,2024-09-04 18:21:54,2024-09-04 18:22:59,cron,751940,activation,0 days 00:01:05,ML
55688250596,156906468490,Goods,allowed,2024-09-09 10:35:47,2024-09-09 10:36:51,cron,257114,activation,0 days 00:01:04,ML
55726751486,156051889995,Goods,allowed,2024-09-03 16:52:56,2024-09-03 16:54:01,cron,11239500261,activation,0 days 00:01:05,ML
55866500162,155708785929,Goods,rejected,2024-09-01 07:12:42,2024-09-01 07:37:02,GD.HO.Moderation Igor Kozhemyakov,10629,activation,0 days 00:24:20,manual
56010250532,156079484731,Goods,allowed,2024-09-03 20:38:11,2024-09-03 20:39:16,cron,376987495,activation,0 days 00:01:05,ML
56145500817,158768284956,Goods,allowed,2024-09-21 21:38:21,2024-09-21 21:39:28,cron,54490500280,activation,0 days 00:01:07,ML
56181251392,159825061696,Goods,allowed,2024-09-28 15:20:48,2024-09-28 15:21:51,cron,385801111,activation,0 days 00:01:03,ML
56581000447,156814345400,Goods,allowed,2024-09-08 22:57:15,2024-09-08 22:58:22,cron,369170487,activation,0 days 00:01:07,ML
56792750592,159500884995,Goods,allowed,2024-09-26 12:24:01,2024-09-26 12:25:02,cron,4405500192,activation,0 days 00:01:01,ML
56985752157,156077279125,Goods,allowed,2024-09-03 19:11:01,2024-09-03 19:12:08,cron,1528771,activation,0 days 00:01:07,ML
57244001077,159023886713,Vacancies,allowed,2024-09-23 18:25:14,2024-09-23 18:26:20,cron,383546836,activation,0 days 00:01:06,ML
57441750047,158275234588,Goods,allowed,2024-09-18 14:35:36,2024-09-18 14:37:03,cron,1907897,activation,0 days 00:01:27,ML
57505500102,156813273713,Goods,allowed,2024-09-08 18:11:53,2024-09-08 18:13:03,cron,5795250360,activation,0 days 00:01:10,ML
57516750227,158706913749,Goods,allowed,2024-09-21 13:51:39,2024-09-21 13:52:47,cron,369678724,activation,0 days 00:01:08,ML
57761750202,156245450105,Goods,allowed,2024-09-04 20:15:45,2024-09-04 20:16:49,cron,1266898,update,0 days 00:01:04,ML
57761750202,156295027370,Goods,allowed,2024-09-05 00:57:56,2024-09-05 00:59:00,cron,1266898,update,0 days 00:01:04,ML
57761750202,156524763302,Goods,allowed,2024-09-06 11:12:04,2024-09-06 11:13:11,cron,1266898,update,0 days 00:01:07,ML
57761750202,156677591246,Goods,allowed,2024-09-07 16:43:49,2024-09-07 16:44:55,cron,1266898,update,0 days 00:01:06,ML
57761750202,157232319850,Goods,allowed,2024-09-11 09:45:25,2024-09-11 09:46:31,cron,1266898,update,0 days 00:01:06,ML
57761750202,158455732440,Goods,allowed,2024-09-19 21:14:01,2024-09-19 21:15:06,cron,1266898,update,0 days 00:01:05,ML
57761750202,159203627320,Goods,allowed,2024-09-24 19:20:40,2024-09-24 19:21:46,cron,1266898,update,0 days 00:01:06,ML
57761750202,159182284523,Goods,allowed,2024-09-24 21:44:36,2024-09-24 21:45:38,cron,1266898,update,0 days 00:01:02,ML
57761750202,159382976054,Goods,allowed,2024-09-25 22:07:03,2024-09-25 22:08:04,cron,1266898,update,0 days 00:01:01,ML
57761750202,159490358412,Goods,allowed,2024-09-26 09:12:19,2024-09-26 09:13:21,cron,1266898,update,0 days 00:01:02,ML
57761750202,159811003097,Goods,allowed,2024-09-28 12:36:00,2024-09-28 12:37:03,cron,1266898,update,0 days 00:01:03,ML
57761750202,159942923681,Goods,allowed,2024-09-29 13:00:05,2024-09-29 13:01:07,cron,1266898,update,0 days 00:01:02,ML
57801750337,158061834565,Goods,allowed,2024-09-17 11:08:27,2024-09-17 11:09:33,cron,379335586,activation,0 days 00:01:06,ML
57882250247,157308310573,Goods,allowed,2024-09-11 18:20:14,2024-09-11 18:21:18,cron,378112825,activation,0 days 00:01:04,ML
57912750087,157865100749,Transport,allowed,2024-09-16 06:18:09,2024-09-16 06:19:18,cron,366698527,activation,0 days 00:01:09,ML
58037000412,159778073533,Goods,allowed,2024-09-28 09:20:33,2024-09-28 09:21:35,cron,31286000117,update,0 days 00:01:02,ML
58357750042,159719157169,Services,allowed,2024-09-27 21:48:52,2024-09-27 21:49:53,cron,57006250014,activation,0 days 00:01:01,ML
58602750172,160051857813,Goods,allowed,2024-09-30 02:51:40,2024-09-30 02:52:42,cron,57147000201,activation,0 days 00:01:02,ML
58674000072,156774497442,Goods,allowed,2024-09-08 12:41:26,2024-09-08 12:42:31,cron,52512500237,activation,0 days 00:01:05,ML
58689500062,159147324305,Goods,allowed,2024-09-24 15:14:07,2024-09-24 15:16:11,cron,1000005,activation,0 days 00:02:04,ML
58945250462,156908998454,Goods,allowed,2024-09-09 10:45:35,2024-09-09 10:47:28,cron,257114,activation,0 days 00:01:53,ML
59662265737,158519498376,Services,allowed,2024-09-20 09:01:14,2024-09-20 09:47:23,cron,14975250014,activation,0 days 00:46:09,ML
59665255637,157801250971,Goods,allowed,2024-09-15 15:54:04,2024-09-15 15:55:09,cron,1647893,activation,0 days 00:01:05,ML
59757751977,155990932149,Goods,allowed,2024-09-03 15:22:54,2024-09-03 15:24:00,cron,2123933,activation,0 days 00:01:06,ML
59923500017,158422631292,Goods,allowed,2024-09-19 13:54:02,2024-09-19 13:55:12,cron,812500067,update,0 days 00:01:10,ML
59923500017,158706079005,Goods,allowed,2024-09-21 15:15:29,2024-09-21 15:16:34,cron,812500067,update,0 days 00:01:05,ML
59961251282,156087429801,Goods,allowed,2024-09-03 20:12:02,2024-09-03 20:13:05,cron,1590118,activation,0 days 00:01:03,ML
59990501762,156254470612,Goods,allowed,2024-09-04 20:22:55,2024-09-04 20:24:02,cron,60000027,update,0 days 00:01:07,ML
59990501762,156259634755,Goods,allowed,2024-09-04 21:21:51,2024-09-04 21:23:03,cron,60000027,update,0 days 00:01:12,ML
59990501762,159335169742,Goods,allowed,2024-09-25 15:36:31,2024-09-25 15:37:36,cron,60000027,activation,0 days 00:01:05,ML
60022751072,156711767319,Goods,allowed,2024-09-07 17:47:45,2024-09-07 17:51:44,cron,1890380,activation,0 days 00:03:59,ML
60160754698,157087568229,Goods,allowed,2024-09-10 10:35:43,2024-09-10 10:36:50,cron,2040535,activation,0 days 00:01:07,ML
60323000108,159261448860,Goods,allowed,2024-09-25 05:44:42,2024-09-25 05:45:44,cron,383140436,activation,0 days 00:01:02,ML
60904750173,159508601786,Services,allowed,2024-09-26 15:45:47,2024-09-26 15:46:49,cron,385745330,activation,0 days 00:01:02,ML
61316001473,156009197358,Goods,allowed,2024-09-03 09:13:33,2024-09-03 09:14:38,cron,1503256,activation,0 days 00:01:05,ML
61751001038,156089439807,Goods,allowed,2024-09-03 22:04:11,2024-09-03 22:05:18,cron,23692,activation,0 days 00:01:07,ML
61833750638,156506035301,Goods,allowed,2024-09-06 11:21:02,2024-09-06 11:22:09,cron,298250141,update,0 days 00:01:07,ML
62083503238,159326307969,Goods,allowed,2024-09-25 14:53:05,2024-09-25 14:54:06,cron,2147593,update,0 days 00:01:01,ML
62084005053,160120371594,Goods,allowed,2024-09-30 12:49:15,2024-09-30 12:50:17,cron,1590695,activation,0 days 00:01:02,ML
62640250088,157119282275,Goods,allowed,2024-09-10 15:53:48,2024-09-10 15:54:53,cron,365499908,activation,0 days 00:01:05,ML
62662500143,158312933400,Goods,allowed,2024-09-18 20:40:28,2024-09-18 20:41:32,cron,2016321,activation,0 days 00:01:04,ML
62694251173,160124776828,Goods,allowed,2024-09-30 11:43:14,2024-09-30 12:04:23,cron,17101250142,activation,0 days 00:21:09,ML
62723750198,157298730382,Goods,allowed,2024-09-11 19:10:26,2024-09-11 19:11:30,cron,376576366,activation,0 days 00:01:04,ML
62755750238,157091629735,Goods,allowed,2024-09-10 12:50:56,2024-09-10 12:51:59,cron,376509273,activation,0 days 00:01:03,ML
62956250463,157694948532,Goods,allowed,2024-09-14 21:08:03,2024-09-14 21:09:07,cron,1504179,activation,0 days 00:01:04,ML
63544000553,160202158753,Goods,allowed,2024-09-30 20:48:06,2024-09-30 20:49:07,cron,364837581,activation,0 days 00:01:01,ML
63599751648,158424501994,Goods,allowed,2024-09-19 12:49:56,2024-09-19 13:03:20,cron,255189,activation,0 days 00:13:24,ML
63610751798,157082374711,Goods,allowed,2024-09-10 11:01:33,2024-09-10 11:02:39,cron,364955460,activation,0 days 00:01:06,ML
63645500233,156335464900,Goods,allowed,2024-09-05 12:27:57,2024-09-05 12:29:01,cron,1590695,activation,0 days 00:01:04,ML
63756750308,156002763136,Goods,allowed,2024-09-03 05:49:30,2024-09-03 05:50:38,cron,382494784,activation,0 days 00:01:08,ML
64021000258,157160289524,Goods,allowed,2024-09-10 19:42:42,2024-09-10 19:43:47,cron,21913,activation,0 days 00:01:05,ML
64023750528,158752616599,Goods,allowed,2024-09-21 20:13:31,2024-09-21 20:14:35,cron,2515490,update,0 days 00:01:04,ML
64088750223,156055932395,Goods,allowed,2024-09-03 17:13:49,2024-09-03 17:14:52,cron,376226259,activation,0 days 00:01:03,ML
64088750223,158982359679,Goods,allowed,2024-09-23 11:52:26,2024-09-23 11:53:32,cron,376226259,update,0 days 00:01:06,ML
64195750368,160017652219,Goods,allowed,2024-09-29 20:01:14,2024-09-29 20:02:17,cron,2029991,activation,0 days 00:01:03,ML
64451000244,158406615814,Goods,allowed,2024-09-19 11:59:58,2024-09-19 12:01:02,cron,2028496,update,0 days 00:01:04,ML
64808250264,159707956429,Goods,allowed,2024-09-27 20:30:58,2024-09-27 20:32:01,cron,376469481,activation,0 days 00:01:03,ML
65854250144,160201941325,Goods,allowed,2024-09-30 22:47:25,2024-09-30 22:48:29,cron,1647893,activation,0 days 00:01:04,ML
65910750229,156783687101,Goods,allowed,2024-09-08 14:34:06,2024-09-08 14:35:11,cron,2114151,activation,0 days 00:01:05,ML
66231250534,157947294896,Goods,allowed,2024-09-16 13:51:12,2024-09-16 13:52:17,cron,61420250073,activation,0 days 00:01:05,ML
66654750384,158263619310,Goods,allowed,2024-09-18 13:44:27,2024-09-18 13:45:31,cron,1756116,activation,0 days 00:01:04,ML
67166500639,159653984496,Goods,allowed,2024-09-27 12:53:15,2024-09-27 12:54:21,cron,1698250,activation,0 days 00:01:06,ML
67319000354,157450728733,Goods,allowed,2024-09-13 00:42:44,2024-09-13 00:43:51,cron,1001403,activation,0 days 00:01:07,ML
67563750214,157505647063,Goods,allowed,2024-09-13 09:59:14,2024-09-13 10:00:18,cron,61973000201,activation,0 days 00:01:04,ML
67607250374,159671556660,Goods,allowed,2024-09-27 10:01:25,2024-09-27 10:02:27,cron,5485000184,activation,0 days 00:01:02,ML
67656000614,159158408812,Services,allowed,2024-09-24 15:43:55,2024-09-24 15:45:02,cron,62283500031,activation,0 days 00:01:07,ML
68006500314,159058255505,Goods,allowed,2024-09-23 21:51:34,2024-09-23 21:56:00,cron,388454040,activation,0 days 00:04:26,ML
68019500294,157823398615,Goods,allowed,2024-09-15 19:50:06,2024-09-15 19:51:11,cron,367956890,activation,0 days 00:01:05,ML
68072000724,157849067970,Goods,allowed,2024-09-16 00:29:08,2024-09-16 00:30:13,cron,367316209,activation,0 days 00:01:05,ML
68084500219,158608481199,Goods,allowed,2024-09-20 20:24:25,2024-09-20 20:25:29,cron,382811061,activation,0 days 00:01:04,ML
68121250149,158962554750,Goods,allowed,2024-09-23 09:51:24,2024-09-23 09:52:31,cron,1808609,activation,0 days 00:01:07,ML
68532250549,157823819749,Goods,allowed,2024-09-15 21:34:31,2024-09-15 21:35:36,cron,1647893,activation,0 days 00:01:05,ML
68770750340,158132385790,Goods,allowed,2024-09-17 18:26:25,2024-09-17 18:59:47,cron,2021905,activation,0 days 00:33:22,ML
68869750020,158096187612,Goods,allowed,2024-09-17 12:13:32,2024-09-17 12:14:39,cron,369181888,activation,0 days 00:01:07,ML
68869750020,158110921155,Goods,allowed,2024-09-17 15:56:09,2024-09-17 15:57:24,cron,369181888,update,0 days 00:01:15,ML
69142250290,159972725891,Goods,allowed,2024-09-29 09:17:12,2024-09-29 09:18:13,cron,12427750258,activation,0 days 00:01:01,ML
69275250185,156555776367,Goods,allowed,2024-09-06 18:03:19,2024-09-06 18:04:21,cron,53445500045,activation,0 days 00:01:02,ML
69291000905,159613164200,Goods,allowed,2024-09-27 10:34:46,2024-09-27 10:35:47,cron,15287750383,update,0 days 00:01:01,ML
69361750645,156394865888,Goods,allowed,2024-09-05 19:45:40,2024-09-05 19:46:53,cron,2272984,activation,0 days 00:01:13,ML
69684000245,157627212760,Goods,allowed,2024-09-14 11:18:32,2024-09-14 11:19:36,cron,1252483,activation,0 days 00:01:04,ML
69723750530,156878342323,Goods,allowed,2024-09-09 07:12:55,2024-09-09 07:14:00,cron,19139750139,activation,0 days 00:01:05,ML
70011501135,158542393369,Goods,allowed,2024-09-20 11:43:35,2024-09-20 11:44:40,cron,374674873,activation,0 days 00:01:05,ML
70011501135,158852501171,Goods,allowed,2024-09-22 15:58:55,2024-09-22 16:00:03,cron,374674873,update,0 days 00:01:08,ML
70130500080,156830381972,Services,allowed,2024-09-08 19:14:05,2024-09-08 19:18:29,SPBModeration.Adaptation,21849750116,update,0 days 00:04:24,manual
70130500080,157557599903,Services,allowed,2024-09-13 16:49:16,2024-09-13 16:54:17,SPBModeration.Adaptation,21849750116,activation,0 days 00:05:01,manual
70130500080,157968654902,Services,allowed,2024-09-16 16:54:02,2024-09-16 16:59:15,SPBModeration.Adaptation,21849750116,update,0 days 00:05:13,manual
70130500080,160179299434,Services,allowed,2024-09-30 18:37:42,2024-09-30 18:43:27,SPBModeration.Adaptation,21849750116,update,0 days 00:05:45,manual
70315250335,158957946115,Transport,rejected,2024-09-23 10:44:39,2024-09-23 10:45:44,cron,383989083,activation,0 days 00:01:05,ML
70426000370,157331294018,Goods,allowed,2024-09-12 00:51:17,2024-09-12 00:52:27,cron,1777088,activation,0 days 00:01:10,ML
70426000370,157400504672,Goods,allowed,2024-09-12 12:01:00,2024-09-12 12:02:04,cron,1777088,update,0 days 00:01:04,ML
70864250500,156913043581,Goods,allowed,2024-09-09 09:48:19,2024-09-09 09:49:28,cron,15287750383,activation,0 days 00:01:09,ML
71303750015,157654750665,Goods,allowed,2024-09-14 07:39:43,2024-09-14 07:40:47,cron,374725083,activation,0 days 00:01:04,ML
71320500375,159496360656,Goods,allowed,2024-09-26 10:33:02,2024-09-26 10:34:02,cron,64561250054,activation,0 days 00:01:00,ML
71420000115,157469372808,Goods,allowed,2024-09-12 23:52:21,2024-09-12 23:53:27,cron,1788694,activation,0 days 00:01:06,ML
72227500115,159328034347,Goods,allowed,2024-09-25 13:14:06,2024-09-25 13:15:09,cron,2016545,activation,0 days 00:01:03,ML
72499250145,158976401400,Goods,allowed,2024-09-23 12:11:16,2024-09-23 12:12:21,cron,367459937,activation,0 days 00:01:05,ML
72499250920,159463428771,Goods,allowed,2024-09-26 10:59:22,2024-09-26 11:00:24,cron,402514517,activation,0 days 00:01:02,ML
72597000080,157905481986,Goods,allowed,2024-09-16 11:14:21,2024-09-16 11:15:28,cron,6618250176,activation,0 days 00:01:07,ML
72621000185,157465373083,Goods,allowed,2024-09-12 21:41:32,2024-09-12 21:42:36,cron,376227896,activation,0 days 00:01:04,ML
72668750085,157605529796,Services,allowed,2024-09-13 23:40:50,2024-09-13 23:41:55,cron,370467778,update,0 days 00:01:05,ML
72668750085,158867445880,Services,allowed,2024-09-22 20:55:40,2024-09-22 20:56:47,cron,370467778,update,0 days 00:01:07,ML
72668750085,160007599481,Services,allowed,2024-09-29 22:52:33,2024-09-29 22:53:38,cron,370467778,activation,0 days 00:01:05,ML
72834500650,158239594471,Goods,allowed,2024-09-18 10:12:02,2024-09-18 10:13:08,cron,65598750094,activation,0 days 00:01:06,ML
72982000360,159216052920,Goods,allowed,2024-09-24 20:23:44,2024-09-24 20:24:45,cron,133000026,update,0 days 00:01:01,ML
73314250276,160121534453,Goods,allowed,2024-09-30 12:06:25,2024-09-30 12:07:32,cron,63271000109,activation,0 days 00:01:07,ML
73631750136,160069656420,Goods,allowed,2024-09-30 07:24:45,2024-09-30 07:25:46,cron,66091000014,update,0 days 00:01:01,ML
73767000021,159799404911,Goods,allowed,2024-09-28 11:46:32,2024-09-28 11:47:33,cron,269000753,activation,0 days 00:01:01,ML
73818000156,156848412970,Services,allowed,2024-09-08 23:31:02,2024-09-08 23:32:11,cron,15454500264,activation,0 days 00:01:09,ML
74119250166,156379897271,Goods,allowed,2024-09-05 17:05:32,2024-09-05 17:06:37,cron,379801723,activation,0 days 00:01:05,ML
74233500076,159109150950,Goods,allowed,2024-09-24 09:17:40,2024-09-24 09:22:38,cron,59632500137,activation,0 days 00:04:58,ML
74743500051,159722314381,Goods,allowed,2024-09-27 21:13:24,2024-09-27 21:14:25,cron,16395750146,activation,0 days 00:01:01,ML
74944000591,158474021968,Goods,allowed,2024-09-19 19:38:54,2024-09-19 19:40:00,cron,366101703,activation,0 days 00:01:06,ML
74992000106,160109622489,Goods,allowed,2024-09-30 12:51:12,2024-09-30 12:52:14,cron,1667885,activation,0 days 00:01:02,ML
75002750091,156514316322,Goods,allowed,2024-09-06 08:28:39,2024-09-06 08:29:43,cron,1339,activation,0 days 00:01:04,ML
75431500291,159468360778,Goods,allowed,2024-09-26 15:49:04,2024-09-26 15:50:06,cron,501263,activation,0 days 00:01:02,ML
75620750061,160051860831,Goods,allowed,2024-09-30 02:58:21,2024-09-30 02:59:25,cron,2084116,activation,0 days 00:01:04,ML
75787250006,159991902505,Goods,allowed,2024-09-29 20:01:12,2024-09-29 20:02:14,cron,2029991,activation,0 days 00:01:02,ML
75798750571,158544830466,Goods,allowed,2024-09-20 09:56:53,2024-09-20 09:59:16,cron,2019730,activation,0 days 00:02:23,ML
76141000491,157236559503,Goods,allowed,2024-09-11 09:41:19,2024-09-11 09:42:30,cron,372821150,activation,0 days 00:01:11,ML
76569250441,155783016376,Goods,allowed,2024-09-01 20:51:04,2024-09-01 20:52:10,cron,1766208,activation,0 days 00:01:06,ML
76822500001,157519789713,Goods,allowed,2024-09-13 11:03:37,2024-09-13 11:04:43,cron,1502878,activation,0 days 00:01:06,ML
77019750071,158234253975,Goods,allowed,2024-09-18 08:25:47,2024-09-18 08:26:53,cron,18250880,activation,0 days 00:01:06,ML
77028750051,157090429500,Services,allowed,2024-09-10 13:15:09,2024-09-10 13:16:16,cron,375076446,activation,0 days 00:01:07,ML
77198000026,156908457032,Goods,allowed,2024-09-09 10:31:58,2024-09-09 10:33:01,cron,384186402,activation,0 days 00:01:03,ML
77198000026,158902235314,Goods,allowed,2024-09-22 21:14:14,2024-09-22 21:15:20,cron,384186402,update,0 days 00:01:06,ML
77371250497,155911715330,Goods,allowed,2024-09-02 17:37:03,2024-09-02 17:38:24,cron,10081750139,activation,0 days 00:01:21,ML
77558000092,160114017676,Goods,allowed,2024-09-30 12:00:15,2024-09-30 12:01:17,cron,372610451,activation,0 days 00:01:02,ML
77592000292,156426187009,Goods,allowed,2024-09-05 21:53:45,2024-09-05 21:54:51,cron,65872750035,activation,0 days 00:01:06,ML
77788250432,158050968399,Transport,allowed,2024-09-17 10:12:12,2024-09-17 10:13:17,cron,52474000017,activation,0 days 00:01:05,ML
77889750337,156436401959,Goods,allowed,2024-09-05 23:34:18,2024-09-05 23:35:26,cron,30831750170,activation,0 days 00:01:08,ML
77979750187,158151436484,Goods,allowed,2024-09-17 19:11:34,2024-09-17 19:12:39,cron,368017170,update,0 days 00:01:05,ML
77979750187,159346535641,Goods,allowed,2024-09-25 16:07:02,2024-09-25 16:08:05,cron,368017170,update,0 days 00:01:03,ML
78135750002,158651414002,Goods,allowed,2024-09-21 04:36:19,2024-09-21 04:37:24,cron,1547540,activation,0 days 00:01:05,ML
78312000277,157561062991,Goods,allowed,2024-09-13 16:30:44,2024-09-13 16:31:48,cron,2521578,activation,0 days 00:01:04,ML
78748750172,157029131022,Goods,allowed,2024-09-09 23:14:31,2024-09-09 23:15:37,cron,521257,activation,0 days 00:01:06,ML
79235000412,159635652809,Goods,allowed,2024-09-27 15:55:52,2024-09-27 15:56:55,cron,378256297,activation,0 days 00:01:03,ML
79515000037,157659503833,Goods,allowed,2024-09-14 07:41:55,2024-09-14 07:43:02,cron,1250808,activation,0 days 00:01:07,ML
79515000037,158249222861,Goods,allowed,2024-09-18 10:52:41,2024-09-18 10:53:46,cron,1250808,update,0 days 00:01:05,ML
79614750407,155841936463,Goods,allowed,2024-09-02 10:10:00,2024-09-02 10:11:05,cron,261807,activation,0 days 00:01:05,ML
80484500142,156326078762,Services,allowed,2024-09-05 08:29:47,2024-09-05 08:30:51,cron,372349335,activation,0 days 00:01:04,ML
